id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
11,1,20,ra_mcp4_e_f,18,D4 MCP,10,10.1,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
12,1,20,ra_mcp4_e_f,18,D4 MCP,20,10.35,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
13,1,20,ra_mcp4_e_f,18,D4 MCP,30,10.6,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
14,1,20,ra_mcp4_e_f,18,D4 MCP,40,11.1,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
15,1,20,ra_mcp4_e_f,18,D4 MCP,50,11.5,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
16,1,20,ra_mcp4_e_f,18,D4 MCP,60,11.9,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
17,1,20,ra_mcp4_e_f,18,D4 MCP,70,12.25,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
18,1,20,ra_mcp4_e_f,18,D4 MCP,80,11.94,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
19,1,20,ra_mcp4_e_f,18,D4 MCP,90,12.02,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 0 0 0 NaN 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
20,1,21,ra_pip4_e_f,19,D4 PIP,10,6.18463,0,0 0 0 90 0 0 0  25 20 0 0 10 11 27 10 11 27 10 NaN 27 10 11 27,found value by scaling D2 MCP and D4MCP and using this scaling with D2 PIP to approximate D4 PIP
27,1,21,ra_pip4_e_f,19,D4 PIP,80,5.23159,0,0 0 0 90 0 0 0  25 20 0 0 40 81 15 40 81 15 40 NaN 15 40 81 15,found value by scaling D2 MCP and D4MCP and using this scaling with D2 PIP to approximate D4 PIP
30,1,21,ra_pip4_e_f,19,D4 PIP,110,2.76787,0,0 0 0 90 0 0 0  25 20 0 0 70 111 61 70 111 61 70 NaN 61 70 111 61,found value by scaling D2 MCP and D4MCP and using this scaling with D2 PIP to approximate D4 PIP
